item_number
157374918
149839648
157684632
148061161
160206525
155665508
150043460
153366605
161994803
157892228
151427729
153360382
154448421
147868431
154619898
161082084
57229534
153249300
148790789
157903917
152573316
155662240
159797316
154620354
160105254
157856174
161191438
157900437
154626573
157582755
149255086
152573386
158066896
157900359
155662608
153535420
159746121
155662129
155548999
156098053
155985555
158102027
155662272
153501862
156355197
159317280
161003278
146342656
148347298
152300942
152301372
151918611
160580752
160144470
156333675
152018433
159441527
152136135
151135027
149826113
155649827
77988172
159441582
137882252
153412921
156255291
156992010
147679719
148921298
150943039
153134704
153134314
161742904
156987563
156332802
157063433
152100592
162494764
155624085
161993203
156740120
156601452
161907263
156611234
150676211
155398768
159864954
157374934
157729435
155161947
155161339
156168252
152697956
154111283
150923221
150201597
151449136
149902325
153383087
154379690
154506856
151678651
158963438
156478244
156526077
154753181
160942420
156597333
158412207
157375002
152525654
157642267
158713682
160006638
154796714
147272255
151195243
160620662
161993140
147934579
70544859
158415692
155513826
157903579
161899933
157867183
159864945
158411362
161436732
155839053
156567053
160580285
155511322
154307292
57601367
153420534
157901567
149484964
157962658
159785369
153778774
153017371
156990816
162301866
161882053
158809417
153152800
150201680
150676293
150400717
154752636
149904262
160600787
149519424
156480587
160507368
153997858
155512351
158402462
158100414
149866966
154387349
157661861
153421305
152223141
158410873
150451836
155183412
158933176
158251466
154851431
151550937
154501286
148296112
153438373
159755238
156642593
161126313
150666034
147418989
156481079
154628300
158953667
150676244
162069288
158933133
150164797
161863506
154367928
157050040
153384445
159247739
148396224
156479012
149921411
154568930
148902248
161930824
152738556
158538300
160129154
151627203
139464800
150400803
160502955
156021633
160601269
157090309
151194912
152935208
156575687
152534169
152491180
161041747
153050129
150923134
157374040
151740892
157902977
156797587
155513500
159860319
154039089
154917774
160503002
151034304
161909501
151034659
156868675
151995356
150466602
160928890
147936248
153341410
157251443
162154562
161872136
159782969
150209743
157476687
156642352
161126245
159782957
160321203
154111358
158098975
158411485
149916517
149902257
151354487
160320180
159786020
159672146
154750481
154800951
156043344
156572623
161126218
155511010
151598958
152788656
156021199
161868408
161618606
157459158
155540766
152844470
153014423
158364805
159782976
157459112
154101567
154790353
149902203
157661480
151422839
153420703
152921691
156600647
152942692
153907831
147172727
161156484
154195035
155538507
157011518
152535358
156021591
154799721
160059935
154920033
154192004
150451187
154628249
150942869
153051876
156167623
158590560
160131549
152491397
154228495
161873874
157643567
147938049
161643456
161881914
156874456
155083069
152082243
57601394
154752656
153535498
162298384
154307736
150676112
152116770
155480133
148377138
152525491
160905708
150596820
156479180
155746791
159442314
157260618
153782328
155159841
155838964
144199957
152745999
154795925
158416700
150400838
150297094
161126406
158364037
150402408
149488951
154751670
160580112
159442836
160905681
153260751
156238793
154498129
160132050
162069367
161892827
155161154
156237569
160321897
158961881
155016742
161992871
156740479
155398668
154752058
156738748
153906920
147164512
156797122
161909919
156026607
162757325
157090336
155160582
154752212
150400736
162345081
152525696
156868790
158435874
156481767
57601409
152755084
155611216
156649818
155511852
152000605
158933074
160129229
157457884
160060528
152536563
155447500
151359921
155839579
158961693
154499957
149563454
158097849
160207317
159440326
154724073
158933090
152873454
155115890
161514054
152755468
151422769
160059770
161051536
160060747
148824453
156597605
151662374
157063699
152788855
152921752
147935443
157900680
149902491
156597648
158812228
161838672
158412950
156873051
156738336
160320262
161986617
153401879
156945408
160906009
152757781
162192476
155166573
155290055
150687790
159203837
152750706
148310462
151092989
162298238
152080382
154751633
148296955
154111646
156868993
153260788
149486286
153560748
160502808
153384501
155839002
151763415
152755328
158032527
155160771
158962107
158415000
153025489
153014979
155557986
156597703
160210512
152753395
150290630
156612614
162069253
151678920
159662500
153547062
153999052
154752338
151443232
149222695
160129002
161283981
153153859
153136382
158100138
155539211
159670889
162393562
148299308
159203613
162298302
150400771
149311816
160129380
78674687
155540355
154387387
149902175
151443532
149311964
149956302
157512994
159331483
150790592
152605758
155749324
150674398
160206860
154918656
157729379
156516583
149824065
154497832
150202266
154379385
155839025
156738718
153778982
154626901
152745891
159441715
159106106
155622436
152605729
159332037
152932787
159865028
156982123
153015105
150676039
150310083
159961246
153153881
160516443
161868060
154232895
152757739
152080673
151109527
160600883
161875339
161867410
156597456
158960966
156480647
158065728
155620161
154535129
159442773
160129314
155083031
157063079
161868859
155539885
155512867
161838829
157730659
160764509
149861951
153260709
150210555
147938310
154378790
150757220
162298267
161157480
154795430
161126383
155447606
155394040
154627882
138617673
155042349
161640078
156567140
57601431
159782963
150676334
139464946
158211958
160905728
159627282
154038254
155160725
149628320
151630690
157090652
156738951
159455131
159515527
150676153
155539325
149484779
156480413
153582058
151702369
150164772
157113985
149486453
138557185
157477110
159771597
158954105
139248853
152754302
159786044
161941192
155513884
153136635
149904324
160600962
156986801
158933186
151443514
150366173
160130641
157729525
154192712
161909643
150521097
155042271
151222429
151692668
149519189
159663202
161426255
150757140
148278114
153958118
161838788
149519347
155160316
150400048
155899242
151833206
160197084
157344260
157961903
158954029
154794017
154799660
158538892
154722475
160192000
156026904
157824954
151164964
151765016
159331404
153264661
161637337
158499754
153520872
157476864
156580592
156875732
154238421
153050356
149563015
159441648
157857284
149823453
157458627
150790497
153886199
156479623
160322296
156027027
156597495
151357453
155530790
153102814
151443150
153420783
151785318
159422500
156872474
149045760
157730652
139464933
159443992
150923254
159795079
150941112
155898620
151443208
155734472
151811931
155491350
153152895
157661792
153964939
160905988
151155082
160398360
147938036
149824153
154499050
161513970
150400599
153138405
155082992
150401126
156481017
154232841
157459971
159733351
151662433
157962483
150210526
153621345
161139223
152749192
150676073
150164700
159878516
149046938
150400645
156480933
161821322
153547386
159020578
155511751
158003486
153134616
151809579
158003011
151045770
156984538
158004830
156739067
156237201
158003034
142982647
147159026
136265722
141445919
70271859
75052945
65166619
64227271
68803049
71136023
69076933
139152536
139221062
148369443
147190868
78752615
147094388
158464378
79960619
82855133
156986108
162618525
152866213
159504847
157351898
154384561
157345401
158276319
153792450
159448071
153225588
152306777
152306944
159516512
139457112
153015738
151616368
150630313
154578119
80611793
152434152
158276382
152306985
158589991
161296968
157353119
157351979
147639217
156574550
150203967
157353029
156985649
154383568
156573910
158586405
151021997
68868235
84707351
139283491
139946290
142265971
148802880
150172839
158941234
155738179
71766074
148408205
149047249
160858892
65485182
149253453
79777999
147951967
147951731
146937024
148449040
156433214
162166626
78357509
70970118
80219236
83098675
61584817
76404261
74598789
71161623
158830328
80027766
74697554
158071279
76862244
149742767
77466864
71637799
63315332
140379032
80455322
155050582
81750015
84106906
154802548
78513204
149862846
74344190
149282278
147937064
148796001
149839768
78717256
70848976
83688380
149478653
86394673
136382987
140084453
151476621
160450542
143176765
152639327
140223563
153749129
150444781
69779575
148171092
137487971
142143622
138801996
142212217
72754998
139155859
144422920
142680323
117544725
143127390
159842622
143137318
145861714
136979567
160957373
139858571
137032264
141913139
138568560
161216455
137409537
161923597
144099235
84697480
137111572
138568467
150934047
155541657
161999245
161046650
150933973
157458043
159166237
157211003
150451953
154352751
149838322
153792665
159166758
155019872
160573994
157168946
157730514
150925433
155051138
157344690
160925081
149676751
157257219
150925467
153227119
155447855
162115666
151656043
151736836
155058197
161518337
154948070
148396887
159771050
155052504
161643305
155447932
157256396
160924777
150534843
152117226
150952127
160495748
154249353
157878007
157729734
150060184
141621059
141007135
152209406
155649195
156160842
153513198
150654868
139773649
153349234
159551054
153837700
159026244
157061545
151896602
160930910
149424280
152254718
151986619
161262707
147884427
158375046
159501519
150906779
148346824
151745914
150167069
156482790
160202417
154020123
158775361
157355839
160452522
153983176
154013035
158248282
154897854
155595444
151704086
151737031
152767328
156826953
158020824
148580317
151137790
160390972
153364483
156757306
156733750
159472383
152607875
154903269
155032528
159785749
159798677
157595788
161783394
159504701
157353560
147456484
154515181
154859355
159502208
156521929
148690269
148584891
161515222
152834730
156062940
155648462
154033581
147792753
157940636
154104618
153128070
151698176
158278878
150804154
158202239
151708412
159771568
149406266
161171089
162287123
160205889
157924606
162271578
157088614
159040292
153878414
161001868
149478677
68718083
161374727
162191755
159772256
157011919
148842728
152010452
156427283
153795281
152255248
152113335
156580512
161134691
153772494
154618220
152608153
159317847
159968637
151247425
158205749
160805739
148394475
155513358
155937878
156427462
149003131
155547415
155692966
157973632
151978064
159812440
149904868
159504429
162496133
151853784
161514000
150532130
151698103
158293216
159164848
159258088
153471235
155410841
157947973
160765344
156080979
157758493
150207938
157396745
161537115
158247053
158498050
153051240
148310911
150468046
154676733
152106473
157971804
88207986
160204539
160805773
153008691
154572483
149301977
152372836
158246942
158246739
148780144
158705581
151872497
156413739
151103605
158489682
149880331
161647172
155342973
162128324
150167301
156589931
152587806
160642035
154986722
153911414
157530591
152697477
162128601
160720769
153813025
154407258
82623875
158438747
158205263
149285250
158809334
157494120
153513254
160896213
151764472
158588801
161980378
153550683
158417707
152767522
157010717
159018262
158911765
127831921
141707313
139240049
155742660
137293535
162248328
159295365
127831896
137293517
127832738
137135923
137293245
127832379
127831939
127832703
138043721
136083965
127832401
137138292
138081423
152199066
144549819
158180682
151741491
152939704
147936608
147936677
149370526
160932232
149395807
140883111
154545461
149240816
68541939
151113217
72991801
148361943
153384742
147313621
154269919
153345047
152905550
159440494
150568427
153784801
151375723
162206828
158755485
152414675
147172698
148920614
159926942
150568649
159626959
150057080
150391766
155408527
148985991
160806676
147680328
151113254
154263453
150210123
148447801
152082754
152010391
156722903
147681448
160167169
161993255
153503262
154293708
149115337
157063550
150387050
150618383
155182350
151809843
159317917
154868063
150494784
152934886
154723489
137983806
153867200
155249085
151045472
152739220
151045506
154433240
68008419
152149425
160666517
153812249
151973748
152745943
151449122
156812467
158497556
160805919
153266146
152495049
149476990
150942669
153869033
149477525
149220924
156342260
149693575
162152319
153010107
161668609
157730172
152200021
149238016
152981194
157279438
150962991
150758598
155119495
159633332
147935501
160856268
153949525
151703037
158322767
149287010
162310206
152534017
153051638
150276156
159937936
155326233
159309036
154570700
159599362
159961551
151045938
158310198
157209946
152149336
159936547
149967832
156640961
154545148
157950213
153523971
150388229
154378407
156727695
151925889
155557849
157995834
150567005
152357318
160008979
154381887
160364134
153950227
159681039
152980982
154631212
152983167
156293118
157853125
148447343
148591732
154773076
158097345
151756103
159014949
162112470
160591998
156011666
153185317
155088838
161493846
161937797
158099478
156574631
161299468
157855792
161287718
152676864
155548880
152445855
155549117
152155790
152533223
152921646
157948457
157584318
149467378
160858579
159472210
149839333
153967800
156412945
159771139
151163660
151698327
154263630
157730901
157112493
150869522
151354988
153520838
159440537
157014055
152606165
160960851
149957571
154334954
157396579
150962972
151973727
151032320
148447563
148310105
148697091
159411376
153867272
148977102
152429977
153153732
154724107
151023681
156986973
151703079
162073411
150451282
149397078
160167117
153869410
160597817
153870853
160806489
153551453
147681514
159821415
158099740
152748265
152094515
161284283
151604594
154432402
161223825
159143062
154570552
158634066
157374514
159240467
155846839
149527163
155779661
152978426
154293430
157575506
160666598
160316326
152787723
157479586
147578211
157518601
153867776
149652683
147572086
158538919
160167250
71263677
73680151
155089237
151113505
153785896
151407940
154803029
152536232
150049405
151355256
158498457
153868383
155324746
160667163
154334893
156984452
144465145
160942486
161899692
137983797
156478707
159673068
152200098
158464601
137984344
153867418
149220234
158754700
154434307
151220891
153136475
155082042
155082096
151407883
159143019
150958580
155088781
158691294
156341816
159249413
155166798
161255163
153767556
149470295
161140892
151113646
154293520
150567853
149115428
158096903
161562866
150884951
153559160
147571115
153967289
156682444
153853259
148875231
153187598
153868121
156454726
162299279
151791190
160751622
154767030
156385862
160891963
152533185
159646571
150559500
149833734
162064848
139971694
157950815
152827158
150381409
156882128
162099540
150076179
153900135
153936236
151756102
158898885
152745636
157091092
162334809
150963206
157886357
152878227
156431081
158983303
158317890
160743555
153834876
161312509
154802666
160905922
153949807
162112773
162607514
158530193
148310651
153403381
148380054
156993965
162348020
162139863
158364011
155539106
161994476
162346134
151045348
153417152
161837391
156574248
156882647
152934796
155400581
159936859
156031037
151791543
161496624
158558205
60986631
153870206
152533077
151626743
159645610
153524327
150796267
157941913
155352012
156795254
157064475
158558171
153950268
150568205
157111353
159658701
160806319
155383447
156981391
159104767
151698079
157353468
157277574
152876836
162395423
161084773
150396381
149523960
154378801
154865803
152445484
152841770
150249861
137984321
153503458
151444098
157209980
162494476
153016519
156481845
154499116
151883381
158704410
158210776
148394846
160582515
158210192
150179687
153815707
158304865
151449109
150384299
155610705
160638491
161284116
151776081
153815790
155513582
151791029
160136185
158370161
160167208
151408025
151534720
150619445
154260006
159331376
152082560
149329400
149833512
161284408
160861384
157111433
149968022
150650717
150452062
148830280
153138244
154376996
151877485
162572741
157853145
159539568
154584504
150209922
160858339
160103791
158755628
158320951
155749054
159600186
157396524
161252544
149492690
153869337
149468660
157396601
153967342
154293623
162058190
155044620
151742086
153118720
153350351
148484464
159000820
154335051
154539293
150450707
156922240
158317746
149676416
161287216
152906816
154461577
152974332
151328440
155846792
153416951
156030125
161722697
162033344
149072262
159105753
159007447
148690189
158538619
162015370
159092519
147567915
155118352
161881600
154795882
155303445
161861616
155958387
151448926
154383190
151443288
155538101
150652297
157922828
156682361
158963511
161180035
159104043
157730925
155514219
151930664
151125478
148377658
153949446
157395775
157569461
149115260
158315762
152499119
158438491
158321279
152200324
157860473
150045893
155043917
153153796
160581180
151024229
158948256
151617337
156742043
153786247
137984354
150559829
153791701
154564565
157210315
150204462
158521714
152416818
158370189
152533010
157396379
157210120
154862705
155188239
154539746
154498032
160758576
149853834
137594504
158310395
161491037
159581918
155846815
148377179
159645181
162225051
148466208
152415579
158825730
150864673
158098340
155410797
160805914
150177947
157960714
137513749
155397271
148830943
152430796
156160365
150559665
160942514
150925515
161139548
155846763
162495245
161223426
158210492
136624412
159454411
156583731
156661783
160805972
157090849
152531530
148344900
159320764
152787508
160603981
152842500
151629906
150080045
150644917
156295825
155183339
152718901
153895962
151756009
160666669
155036413
150200710
158959604
152934535
159561701
154434179
153870440
159685777
155649323
159796952
160598817
151444460
152718014
158323024
158948663
153758318
149563527
147418769
154465859
153869177
156765426
152197722
154687920
149094248
139598776
154998157
156580697
154498550
156661359
161140938
156160724
161775028
153837476
153132522
153264801
153166453
157386311
161010097
159386270
147573813
160592731
151756193
161299578
158099836
153866574
153928089
157853215
153181844
157009993
151024272
152587382
138201190
160320108
152416751
161303668
154043492
150049341
155160993
154263689
147578438
150758012
150298654
159000851
153153653
64082246
160694097
154276057
158210115
147567037
150567715
152232308
155284617
150045810
161119748
157698485
152750396
155593769
161611523
155620432
155776956
156575570
159680604
156721992
150925547
156987017
159438900
159645511
159692294
154000036
158088615
137984316
159771038
153927437
150326440
162464857
158104807
160666719
154228557
155495945
157394980
155483714
149776105
159645358
148573976
154326032
162097218
150568260
151328322
155512580
157269745
157090745
150567297
153346291
153967498
152377027
159453943
149957839
153346322
161514351
159686896
158987014
152841825
139971705
162345458
147680285
159138185
151045792
159645464
159440703
162464748
158218039
152717563
158098246
154724490
156294249
161855033
156922116
160206153
148297043
148299737
137984307
154378031
161569027
157501932
154238246
157569671
150952377
156580096
161312470
151881154
154383937
135972165
152118509
155549357
155897929
162572977
154377133
161601490
160646862
153547667
152905449
155541958
152082723
156577593
153868181
156341871
152534927
157873345
156661933
150518085
150237773
159651972
160286786
159344044
157950819
149220706
156478415
156030307
153185127
159167242
154802289
160666780
154462466
158104884
157062111
148904940
161837455
160863333
151045982
161591700
160833015
150865019
69884524
152279465
153509956
153924699
149281552
162573018
147570233
153185227
160416968
151443310
158497493
154377066
154725038
151766614
157396542
156478612
156159900
158497522
151703113
162064321
157342616
158369850
155687876
157395714
161564217
148466764
152525721
150557460
155611582
155037225
155116168
158547734
159442295
151999577
154701654
151125505
157500814
161404096
153152875
148695210
151754169
148466683
157730784
149478614
147938118
153188370
157731171
160861017
162207795
149475549
153018607
153203190
153870511
155156748
160908448
139264992
154042227
153786298
153896543
161723584
149628600
162073861
155092009
147971967
151882351
159936395
161774956
159539707
153950548
156576587
160416951
161433431
162213641
154864468
150207521
157962238
154798050
153778132
156343072
151756621
149474821
159416625
156157268
151805752
151444127
150567996
155088056
160582339
160744142
152935884
156478528
152016507
153825999
153912643
156567429
152906257
152155849
155248933
150200751
158825773
155383700
153152762
157856466
162056741
150567609
152842905
149353991
152906870
154526931
151032269
151918423
162588118
159136383
162495531
149643370
150450454
153785045
151621196
162572761
160759765
154334841
154293344
159645265
151604519
156165201
157817973
162495160
160456037
147569213
157736130
147680124
148310956
159937723
153208772
153550247
151045657
147573705
161837426
149380750
152155971
157941879
155190375
159598365
162494805
160848751
158587582
158191924
150561227
156921815
160858767
154466036
151449116
154583500
155008345
159246939
153875300
154335012
150726215
151853084
155779722
156764954
157699338
152606055
155347534
147680159
155609638
151880933
157210832
151756154
155056462
152534628
154617331
151163437
161690847
152906761
158708862
156764903
159440610
151634932
159442648
161683019
152533921
142359910
149826594
152182089
156365941
162076733
156010233
157012085
159794933
156567567
148298243
158199527
157060299
152906392
156738329
149563491
139971765
157501962
148309490
154958153
152416996
159136030
156743192
158321671
155396526
153152846
161496914
157517310
153870496
153896961
146916517
150387292
159456157
149111607
156101529
152716926
160806465
158304986
153758244
151024314
161303989
153586160
150207456
152905980
148756662
156810438
159561349
156984670
151159997
152787813
154688602
64090146
160805830
150651224
150557829
153962610
152430447
158204592
161284130
158309931
155088201
150178759
153524161
151756243
151604468
150556904
156572387
150210498
157119392
151125716
78186187
161789153
153895851
158538336
149325935
155324565
162058107
160603593
158825753
154000369
159000793
161182882
158065656
136673803
150200004
155939006
159543036
162298631
157064427
152533702
150253784
156768909
152905503
155614608
159125577
152753340
162572920
154378183
152920329
154617430
162074360
151851605
149484908
152155903
159865532
161497002
162209116
151816852
158096157
156641344
159143101
152368973
155035106
152357460
159937966
156238949
151405646
153102530
151872666
150325665
154018104
155343791
151326632
160822684
152842263
159627501
155512049
162608122
161668825
162740871
152981090
160134472
158982249
152532910
156857887
154263505
159439762
160646979
159686774
153868807
153967582
152537153
161446771
156727340
154054038
160582476
159937491
155249174
158492138
152676926
154341272
139971681
150644828
149284142
162211374
159327547
160582425
152200152
160861566
157847668
162464574
156165089
137984339
155555896
157060252
151542145
160446958
152306025
158096862
147679406
159771438
154720682
153949235
155250194
150669687
152430638
158745904
149474684
138194273
141481545
155071904
152755601
138194286
143830531
153196716
162160139
138194468
150490246
149391965
141303570
149394554
78783056
74450393
148783040
157975658
156611748
159071929
150640350
158564356
150670440
158563475
159757463
79054304
154019260
149286615
158748079
162661246
158648712
80655471
88411919
76467750
132121934
75774628
155547852
82433174
77377678
150652106
84512304
155545004
157420537
150807196
151391738
137269990
152416127
137611335
153905133
84007324
150806989
158948188
83883018
157140617
140630928
150807665
159548958
157477410
157946825
158421996
150167898
152551506
159927115
156413780
149127663
85600068
158067647
156944932
159462845
150367681
157946918
155749439
154331071
154885298
154719671
150697880
152844491
152832322
156999256
83553047
147937976
152144217
152005645
147978303
152004996
153400748
151723390
151737701
158052387
154772598
154108009
156796903
156479531
141934848
138857609
140897438
83141829
145911731
149335374
148090844
129189975
120818391
78859974
151853625
157737780
150016925
157948682
157493456
152415626
157948613
157493507
82472467
153500821
151980084
154619851
151135480
159797429
162608697
158030006
151604224
160959554
160556334
148061138
159319951
161511403
158029844
160630956
153874872
157374131
153814717
156052156
151981255
153520527
150043732
160135200
161608990
152294055
154618391
158102795
153891784
152967521
77780451
159317630
158748840
154013210
153689236
141595971
160354155
147186383
147186909
144203845
147190816
141409629
149398527
148060479
150617890
158474571
139686695
143316835
138470671
147272853
149005445
139923365
136660572
138196159
138862556
79268419
156999983
153119923
157500214
154863697
153761111
155095355
153771502
80252438
71909694
74983560
84794558
79874963
86802110
71625667
70301329
142384814
157856128
159797897
152508878
152508064
148061208
155652470
157855899
75216203
161223323
149831751
151661083
153589567
149112377
159093279
156256657
159093358
158437505
159094023
156986806
150205883
157995917
161836602
71092805
80623865
76509234
71082849
87073090
80208297
77437280
83868072
73980930
80178906
75228515
159566928
86451927
81252766
68553143
73948109
147889059
86219190
154153835
162276372
153792535
154044694
157434572
150480724
150664241
162649990
150360802
152644555
158128988
152034418
158756054
155292681
152823911
160079950
157434634
161577768
151372652
161284499
160751212
162495035
162277042
158708582
156224979
156100067
159650625
161601358
151372491
158739523
159539599
152850819
154230765
154396229
158744965
148307865
162465596
147770973
156741509
152013301
152967921
157093735
150579883
150360751
150599784
151335094
148309283
149277638
136091300
149895845
140057709
139033824
148902151
85432753
149472051
80928129
149652778
86275332
147937417
84006217
79853538
77490602
140305910
158153196
149305417
154031062
137926505
161659980
161556316
149961383
162345564
153132086
162443485
155012137
160573361
157210489
152495860
150436036
158088282
153346096
160572253
158633509
162075413
160573198
152699606
150542453
155037067
152737122
152944209
155276021
157209452
154252060
158101805
153123864
158112700
161619611
154501386
151957141
151756288
153123771
157063780
158321868
161640022
161822276
157064677
150212570
158013073
157730259
158021432
151753361
153859743
155034293
156661730
158101538
159633037
158112846
151354674
151354588
151903679
151358381
153129925
152495832
154498380
161641399
151352354
153439464
156737303
154131921
147965023
153189033
157642038
162592731
157033023
154778438
154497901
159443568
151159058
157115913
161398762
151160124
149282279
153132061
162442917
153344727
151420627
160573892
152629309
155304256
138245037
132006039
138128287
141219699
136010002
136272715
141069744
122044150
87421465
158737506
147160346
153230920
148458807
80661449
148602891
148474922
148276667
79792020
80834143
148415312
149521932
148925045
148902464
149442179
161881829
158949289
152507305
154089948
155619949
151135248
152500823
151470064
155843392
153017633
160053401
156359628
162604535
148363045
160602168
151466040
160053720
149838708
82905157
150778022
152843199
153985115
154377975
148302122
153196792
152490517
154586531
83544727
68117570
80830427
154724079
143818741
160682520
160930992
160827109
161882348
162111405
154794590
159229176
159513049
159504551
160579318
159404077
151615612
156986552
151660044
140233086
150199237
161142724
155036786
155045668
157045873
150198908
149634013
156365407
161510108
162237894
154794904
161140083
157769316
159539818
157353043
152196395
160827083
150833574
152971713
153187136
151487660
154796604
150759776
155383383
157769442
148973743
150198682
160931074
156797970
156159109
158377045
153520779
158180263
160846438
159487664
150581026
160198599
156797906
155510746
161577510
151698027
156293565
153760222
157113464
156165898
156030880
151882288
154800323
156487520
155396872
147466627
153949599
149286023
152752642
153568807
155057872
159626597
159318209
155615093
161079804
159413206
161510966
154566948
159770936
157730746
160602869
150199397
157111818
149854053
161493783
139599580
158288070
157597520
160931010
154568255
155235906
148605127
153764282
155634530
160846355
150199776
150828079
160931118
151609688
161789844
155634510
154895749
156488832
